Unnamed: 0,Author_ID,Dialect,Gender,Tweet,Speaker,Listener,BL,S_Label,L_Label,B_Label
30171,f9af74487da77324263eaa49ad1ecff9,egypt,male,@_ لا يا صاحبى ولا يهمك 😅 اوعدك من بكرة الصبح انى مش هعمل حاجة ف حياتى غير ريتويت للتويتس بتاعتك 👌😂😂,B,M,BM,0,1,1
33689,90f6732acb9e65ed2329a8efdbc44b1b,egypt,male,"""ماترخصش نفسك ، عشان الرخيص مايغليش نفسُه عليك.""",B,F,BF,0,2,2
39114,57e598e634d1e847aa2e832e48c03134,egypt,male,ركلات الترجيييه😱😱✋,B,B,BB,0,0,0
32712,e2f8de32d02f95d3cf3d3adfbda6b1e6,egypt,male,وجع الضهر ده صعب اوي,B,B,BB,0,0,0
6613,70dbfa77b09cb28929f75acace34211f,egypt,female,لا ترهق نفسك بالوفاء فالاغلبية زى مانت شايف اوساخ 👌,B,M,BM,0,1,1
39470,5149c008e36893ad4b5ccf9c8a935612,egypt,male,اللهم لك الحمد حتى ترضى يا كريم ://./2,B,M,BM,0,1,1
36881,8e6586b54c38219186778c0a86638c83,egypt,male,@ صباح الورد يا حبيبتي 😍😍🌹🌹,B,F,BF,0,2,2
31289,d3ed94aa7e5cafbda631427981a92d97,egypt,male,"      @  ://./8 تقرير | ""الدراجات النارية كخيار أسرع",B,B,BB,0,0,0
34092,813b784e46b3f7a15cf7981fdac40c5e,egypt,male,يحفظ الله الأمة بالمُصلِحين ولو قل فيها الصالحين (وما كان ربك ليهلك القرى بظلم وأهلها مُصلِحون) ://./21,B,B,BB,0,0,0
9592,be439b24ae5be8adfa5af166eab0535c,egypt,female,ما اللقب الذي تفضله للسيد الرئيس السيسي .... ؟,B,B,BB,0,0,0
32727,e2f8de32d02f95d3cf3d3adfbda6b1e6,egypt,male,لن يخلو أحد من خصوم حتى الأنبياء عليهم السلام، فليختر الإنسان خصومه! ( وكذلك جعلنا لكُلِّ نبيٍّ عدوّاً من المجرمين ) ://./176,B,B,BB,0,0,0
32519,ed3a3e082d2cff8e471e171a8b23e1ee,egypt,male,اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل ://./75,B,M,BM,0,1,1
31767,9456afee8beee2f714ce9232fd435f91,egypt,male,"مماقرأت:
 ارخِ يدك بالصدقة ، تُرخى حبال المصائب من على عنقك ، واعلم أن حآجتك إلى أجر الصدقة ، أشد من حاجة من تتصدق عليه .",B,B,BB,0,0,0
2615,75c2751f49ebe8c45f36874372c19f49,egypt,female,ممكن محدش يقولي مالك عشان انا ماسكة نفسي بالعافية,F,B,FB,2,0,4
31887,55ca54c21c0c4c1e310a2a72a489683a,egypt,male,اللهم عافني في بدني ، اللهم عافني في سمعي ، اللهم عافني في بصري ، لا إله إلا أنت  #أذكار_الصباح_والمساء #,B,B,BB,0,0,0
37500,112717f3cfa488ec6c00a79a35025cf8,egypt,male,الله يبارك فيك.يا حبيبي ://./,B,M,BM,0,1,1
9284,798b2055517014c8d66a08d9980495f4,egypt,female,#الحرية_لجمهور_الأهلى,B,B,BB,0,0,0
39570,fa712e87b5ea896974fc295599864147,egypt,male,للاسف الموت الايام ديه بقه مجرد ارقام واحصائيات,B,B,BB,0,0,0
31313,bd78aa9b6aa8dd436fbe8b36146e3c80,egypt,male,اللهم اكفني بحلالك عن حرامك وأغنني بفضلك عن سواك ://./80,B,M,BM,0,1,1
34185,22914cf4e894dd5d21b14b3781df67a8,egypt,male,اللى يمسيكى بالخير يا سامنتا مكان مانتى دلوقتى ♥,B,F,BF,0,2,2
8268,4c1ba1831ce484e13efa824cd0417fbd,egypt,female,@__ و انتي طيبة 😄🌸,B,F,BF,0,2,2
38039,eda599be0d2ac9d173bb88feeb6f61eb,egypt,male,هل تعتقد أن محمد صلاح سوف يتوج بكأس الأمم الإفريقية؟. نعم.    ? ://./,B,B,BB,0,0,0
2130,d4af3119d43e6479c8945ef208097fe3,egypt,female,اللهم ارحم موتانا وموتى المسلمين اللهم اشف مرضانا ومرضى المسلمين ://./03,B,B,BB,0,0,0
32637,9e5106f68e4c696db1dcc097e34986c3,egypt,male,@ السلام عليكم، جاتني حوالة من الصين على حسابي لدى السعودي الفرنسي ومعي رقم ، كيف أستلم المبلغ؟,B,B,BB,0,0,0
8556,3664e315cda8d2309ca6cea39c636104,egypt,female,@ @2 لا  خالص، جيت في الشخصين اللي مايتقالش عليهم   خالص. ردي انتي يا سلمى. 😂,B,F,BF,0,2,2
3567,745c3dca36fe0de57724fc6389603f2d,egypt,female,أنا متواضعه رغم شعبيتي 💁😢,F,B,FB,2,0,4
9522,be439b24ae5be8adfa5af166eab0535c,egypt,female,@_ قريتها بصوت عبلة كامل و فطست ضحك 😂😂😂😂,B,B,BB,0,0,0
5830,53bdb7bd2c10be727bbf40e5c1129081,egypt,female,الدعاء لمن لبس ثوباً جديداً:تُبْلي ويَخْلِفُ الله تعالى ://./,B,B,BB,0,0,0
3538,745c3dca36fe0de57724fc6389603f2d,egypt,female,"حبه بيجمعنا وكله بيخدم في مجاله للاخلاص معني ومهما الناس ..  ومهما الناس عننا قالو 🌸💗
 ",B,B,BB,0,0,0
9194,406145079d51f4241ae2d62cea9ffd0f,egypt,female,الذكرى الخامسةعلي فراقكم لن ننسى من عاشوا على حب هذا الكيان،ومن أحبوا النادي من القلب فرحلوا عنا وظلوا هم في القلب… ://./6,B,B,BB,0,0,0
9779,43107784a123d22e4199160cfc933204,egypt,female,الرد البارد من شخص انت بتحبه ف وقت انت محتاجله ده كفيل يخليك تكرهه,B,B,BB,0,0,0
35387,b088604f5cdec71b50a54bfc686d6e23,egypt,male,هو انا الوحيد ال  فشخينه اوفرز؟,M,B,MB,1,0,3
3209,a1472ab6060eeacc8b1babe264982c8b,egypt,female,"@_ هيومان رايتس واتس تدعم الارهاب بدفاعها عن الاخوان تدعم حماس والجماعات الاسلاميه والسلفيه والقاعده وداعش وبوكو حرام،
هم شبكه واحده",B,B,BB,0,0,0
8699,6a6998df485d76af7161b88c54465676,egypt,female,الحنين للماضى .. الاشتياق لناس مبقاش ليها ف حياتنا مكان بس واخده ف قلوبنا أكبر مكان .. أيام 💔,B,B,BB,0,0,0
3240,a1472ab6060eeacc8b1babe264982c8b,egypt,female,@74 @_ طبعا ليكي حق، لكن اللي مش طبيعي اني ارفض إنفاذ القانون علي مخالف في نفس التوقيت، احنا كده بنساند الراشي والمرتشي,B,F,BF,0,2,2
36782,ce5ac83a3d35a4eab360fa0bad462b12,egypt,male,"#الميكروباص_وعداد_الفولورز
والسواق مشغل اه لو لعبت يا زهر :",B,B,BB,0,0,0
6489,f4bd72d50a0656a359791f7c29ebf364,egypt,female,أسأل الله العظيم لي ولكم أن يصرف عنكم ثلاث نار جهنم و عين حسود و غل حقود . ://./38,B,B,BB,0,0,0
186,74541f5d62f8539fa6ea7b09fe721d39,egypt,female,@_  فعلا,B,B,BB,0,0,0
34441,5b73760da9cac1515dcad362b778989b,egypt,male,أستغفر الله الذى لاإله إلا هو الحى القيوم وأتوب إليه ://./3,B,B,BB,0,0,0
3277,a1472ab6060eeacc8b1babe264982c8b,egypt,female,@_ @ وانا من ٥ سنين كنت ساكنه جنب كافيه وكنت بشوف ده بعيني يا امل، اصرار علي كسر القانون ببجاحه وبالفلوس,F,B,FB,2,0,4
38978,a50fbdf83f874c5087ce1b8bf8b03e2c,egypt,male,البنات لوجيك 😂😂 ://./8,B,B,BB,0,0,0
34697,725a4187f48a2dc2060c718c3009ba3a,egypt,male,دي انجلينا بنت ناس وبطلت تعمل افلام بورنو من زمان 😂 ://./7,B,B,BB,0,0,0
33560,11f29c65595c7f1f7c725da916dd388f,egypt,male,"الناس اللى بتقول إن دى أخر بطولة لــ الحضرى
أحب أقولكم
إنسوا
الحضرى هيبقى هو الحارس الأساسى فى بطولة أفريقيا 2029... ://./3",B,B,BB,0,0,0
4440,ac09369f15f422cdf5495d47aedfdfd1,egypt,female,كان نفسى مستقبلى يضيع بطريقة أشيك من كده 😎,B,B,BB,0,0,0
33637,90f6732acb9e65ed2329a8efdbc44b1b,egypt,male,"“يكفي المرأة رجلاً واحداً لتفهم كل الرجال، ولا يكفي الرجل مئات النساء ليفهم امرأة واحدة "" ://./6",B,B,BB,0,0,0
3314,e8e309aa6dac15aba664c5ccd0c8c81b,egypt,female,يارب اكون انا بس اللي حرانه و مايكونش الصيف جاي يارب 😭,F,B,FB,2,0,4
34350,9b2b896420bda1c5c74affdf8e874fc6,egypt,male,@__ و انتي طيبة تسلمي؟ 😂,B,F,BF,0,2,2
38387,634650b12d3444a27860a3d2df8090cc,egypt,male,@020 @_1_ علشان جميله فشخ 😍,B,B,BB,0,0,0
32900,ff37791e1295711d4945eaa6e385a30b,egypt,male,اللهم إني أسألك العافية في الدنيا والآخرة و في ديني ودنياي وأهلي ومالي اللهم استر عوراتي وآمن روعاتي ://./11,B,B,BB,0,0,0
39709,3ba1a8dd12bd57b570aaf170779422fd,egypt,male,"#تيران_وصنافير_مصرية
الشعب هو صاحب الارض لا الجيش ولا الرئاسة ولا الحكومة لهم حق التصرف دون رائي للشعب. فحترموه",B,B,BB,0,0,0
36856,8e6586b54c38219186778c0a86638c83,egypt,male,@ ناطرين ع نااار 😍🔥🔥💥,B,B,BB,0,0,0
37368,f8719f52ab7acc2294f9e66e71580c44,egypt,male,(ويطوف عليهم ولدان مخلدون إذا رأيتهم حسبتهم لؤلؤا منثورا) [الانسان:19] ://./4,B,B,BB,0,0,0
7244,464cab9777fb8dbbb1045fef15ffd253,egypt,female,دعاء دخول المسجد:أعوذ بالله العظيم وبوجهه الكريم وسلطانه القديم من الشيطان الرجيم ://./5,B,B,BB,0,0,0
9311,2025247b020f87af2072f5fa7a304dd1,egypt,female,لا رب إلا اللّه ولا جميلة إلا أنتِ ✋💖,B,M,BM,0,1,1
828,d0a0fd06a43e5b4949f6c6f8f4b5fa1,egypt,female,@_ اتفقنا,B,B,BB,0,0,0
1383,5023c6640e7476d505ba94daeb3417cc,egypt,female,برضو مش لاقيه اللي يفهمني ويفهم غلطاتي وسخفتي 😩😩😩,B,B,BB,0,0,0
1953,97e79e7dc0014949ddd6507c2104510e,egypt,female,"﷽
﴿ولقد نجينا بني إسرائيل من العذاب المهين﴾
⬅️ ://./1950",B,B,BB,0,0,0
39795,3ba1a8dd12bd57b570aaf170779422fd,egypt,male,قافلين شارع الخليفة المأمون,B,B,BB,0,0,0
35906,acb1d258efae52eb787f563e9334fca7,egypt,male,(أولم يروا إلى الطير فوقهم صافات ويقبضن ما يمسكهن إلا الرحمن إنه بكل شيء بصير) [الملك:19] ://./7173,B,B,BB,0,0,0
35152,f23a99bd4d686f9458d81e500e1ffc1,egypt,male,دعاء السجود:سبحانك اللهم ربنا وبحمدك اللهم اغفر لي ://./1813,B,B,BB,0,0,0
31477,d176dfb9b029ac43d1010a6c385d170c,egypt,male,: : عااااااااش ://./60,B,B,BB,0,0,0
9907,7b5dd6eecbe56bfb193801ddbb79107c,egypt,female,اللهم إني أسألك الجنة وأستجير بك من النار ://./75,B,B,BB,0,0,0
34112,22914cf4e894dd5d21b14b3781df67a8,egypt,male,"@__ 

تنور فى اى وقت اصلا 😎",B,B,BB,0,0,0
6666,70dbfa77b09cb28929f75acace34211f,egypt,female,انا عايزك بس تكون عارف ببعد و قلبي معاك.,B,B,BB,0,0,0
6945,3607630aa830b7c03aa991a27955e620,egypt,female,الصبر يا رب ://./206,B,B,BB,0,0,0
6507,d962674677cf99238af09a21b4519e12,egypt,female,مثلث المتعة: قهوة ، و خلوة ، و كتاب !,B,B,BB,0,0,0
4780,41591e99496e164e4e884f6fdcb2940b,egypt,female,@_4 ايه ده عالصبح بجد 💜❤😍 انا بحبك يا رنرون,B,F,BF,0,2,2
6441,f4bd72d50a0656a359791f7c29ebf364,egypt,female,"ربنا عليك توكلنا و اليك انبنا و هاجرنا تقبلنا بعملنا الصالح , و اغفر ذنوبنا ://./38",B,M,BM,0,1,1
6793,ac41618c6771b9d1e219fc3842e83f10,egypt,female,اللهم اني اسالك زيادةً في الدين وبركةً في العمر وصحةً في الجسد وسعةً في الرزق وتوبة قبل الموت ://./2,B,B,BB,0,0,0
39488,5149c008e36893ad4b5ccf9c8a935612,egypt,male,لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ://./2,B,B,BB,0,0,0
9086,a71e79a269d3e9e72e25c7467a8fa2c2,egypt,female,"اللهم صل على سيدنا محمد و على آله و صحبه وسلم
""عدد ما كان و عدد ما يكون و عدد الحركات و السكون"" ،،",B,B,BB,0,0,0
2649,75c2751f49ebe8c45f36874372c19f49,egypt,female,@ صحابي كلهم في المهندسين 😂,B,B,BB,0,0,0
8417,af773b6418c5d4778128d5dc0fca97c6,egypt,female,طول ما أنا في معيتك يارب مش عايزة أكتر من كدا 🙏✋,F,B,FB,2,0,4
8793,6e291f165adf70194d15a8fc4b6d66ed,egypt,female,دعاء دخول الخلاء:{بسم الله} اللهُمَّ إنّي أعُوذُ بِكَ مِنَ الخُبْثِ والخبائِثِ ://./5,B,B,BB,0,0,0
32513,ed3a3e082d2cff8e471e171a8b23e1ee,egypt,male,دعاء دخول الخلاء:{بسم الله} اللهُمَّ إنّي أعُوذُ بِكَ مِنَ الخُبْثِ والخبائِثِ ://./75,B,M,BM,0,1,1
34858,962f78be518a5a479b2137d0d598c6c5,egypt,male,@ مش القضية مرفوعة بصفته ؟ اللى فاهمه إنه معاها,M,B,MB,1,0,3
33380,4be2c639d9c3a47c40687bf460f0181b,egypt,male,درجة الحرارة في دمياط 7 😂💃💃,B,B,BB,0,0,0
37642,10461ae1014ed79def086308df47da26,egypt,male,@ مدرب ليستر ده راجل خول رسمى نظمى فهمى,B,B,BB,0,0,0
452,f621583308f1db2feb4ec3fe6991ecae,egypt,female,@25 لا مش محتاجه تعليم ✋✋ محتاج كلاام طالع من القلب يا ناصحه 👌👌👌,F,F,FF,2,2,7
37037,15fc380ee1f7be715478f5f62b161e06,egypt,male,+1 مع اني مبروحهاش كتير ://./95,B,B,BB,0,0,0
32818,46b7f336fb4fc48d43a3488c2ede32df,egypt,male,"@2008 @1 
وانا كلمتك انت ..... انت مرسال ليس الا 😂😂😂😂",B,M,BM,0,1,1
2081,a8bdb0d39065b919ed38a33fc5a0ad76,egypt,female,يا بنتى عايزنى أقول ايه،واحد طلعلى من وسط العربيات وﻻبس وش عفريت 😱  ده انا قلبى كان هيقف من الخضه 😅 وبعدين كلمه... ://./600,B,F,BF,0,2,2
4096,bf6d3d8e6096824a24466f80d885e9ea,egypt,female,هيا دي ال  اللي هتعللنا ال  👊🏻 ://./,B,B,BB,0,0,0
31929,3e46f4f2c8855b3720a44be29c63da7b,egypt,male,(فإذا جاءتهم الحسنة قالوا لنا هذه وإن تصبهم سيئة يطيروا بموسى ومن معه ألا إنما طائرهم عند الله ولكن أكثرهم لا يعلمون),B,B,BB,0,0,0
33253,b98b4800daf4c83e39e4e30f732139e7,egypt,male,@_ احمد فتحي ممكن يروح مكانك 😂,B,B,BB,0,0,0
8027,bab71eef56d6ba7cc823b18806ec5768,egypt,female,"اللهم اهدني فيمن هديت وعافني فيمن عافيت وتولني فيمن توليت
♻️ ://./9",B,B,BB,0,0,0
39850,898704a168facffcdfb27b532f09247f,egypt,male,فى الأخير الكل هيصقفلك لو نجحت...حتى الى موقفش جنبك !,B,B,BB,0,0,0
32473,b6c081fd2faf60432a192d1c8ebbdd22,egypt,male,اغاني عبدالوهاب 😍,B,B,BB,0,0,0
32835,46b7f336fb4fc48d43a3488c2ede32df,egypt,male,"@__ 
انا 👆

المهم ننفعك علشان انت غاليه عندنا ...... اهو حتي تروحي بدري ولو يوم 😂😂",B,F,BF,0,2,2
6772,ac41618c6771b9d1e219fc3842e83f10,egypt,female,اللهم اشغلني بذكرك عن كل ذكر وبطاعتك عن كل طاعة ://./2,B,M,BM,0,1,1
5634,6c202279851f25094e906adb2d0ede3a,egypt,female,@ بلحه 😂,B,B,BB,0,0,0
32098,2bc43c6915bf1d55de7ccc201a9e2fa6,egypt,male,"خلينا نقول بصراحة ان وفاة ماما كريمة قفل اليوم قفلة وحشة 
ربنا يرحمها 🙏",B,B,BB,0,0,0
6373,50d07c280d304793ff37fe7d9adf524c,egypt,female,يلا يابطل مش هتفرحنا...؟؟؟😂😂😉 ://./859,B,M,BM,0,1,1
33950,fdcf21c012d89341af5e712e696c9670,egypt,male,سبحان الله وبحمده سبحان الله العظيم ://./9,B,B,BB,0,0,0
37971,daac851398d688050aeb52ca98cb0cba,egypt,male,أي حد يحمل مسئولية الخراب الي مصر وصلت ليه لحاجة غير الجيش فهو خول ://./,B,B,BB,0,0,0
5645,6c202279851f25094e906adb2d0ede3a,egypt,female,@ انتحر😂,B,B,BB,0,0,0
5445,9c15140b234427db3b59d9a2aa4bd44a,egypt,female,و احنا مع المشوار عدينا بحور و جبال...❤,B,B,BB,0,0,0
6420,f4bd72d50a0656a359791f7c29ebf364,egypt,female,استغفر الله ://./38,B,B,BB,0,0,0
993,e424d844895451f5618680279d6d1640,egypt,female,"عن الكلاب

 ://./9567",B,B,BB,0,0,0
32318,540c67ca4d2445ad0039fbd18390523d,egypt,male,@ @ @ @ @77 @_ في افانتي من غير زيت نخيل و حاليا ارخص من بريزدون بريزدون 500 جرام ب 27,B,B,BB,0,0,0
32261,e61469d50d5e4b756eb49ecc9e87ff3d,egypt,male,"قوانين مورفي لسوء الحظ:

 1- كل شيء يتعطل في الوقت نفسه!

2-يستحيل تحصين أي أمر ضد الأغبياء لأن غباءهم مبدع!

3-... ://./4",B,B,BB,0,0,0
32994,ff37791e1295711d4945eaa6e385a30b,egypt,male,اللهم إني أعوذ بك من الهم والحزن والعجز والكسل والبخل والجبن وغلبة الدين وقهر الرجال ://./11,B,M,BM,0,1,1
2887,102b9ed9481d0b9e748afbf8ce473890,egypt,female,@_ @ يرجع بالسلامه لو ان الريس مابيعرفش ياخد اجازه الاسبوع اللي فات كان في شرم راح الاسعاف فطر معاهم هناك,B,B,BB,0,0,0
39049,f68d189ae457ca89e0854d58d1cef75b,egypt,male,@_27 انت رايح الأهرامات بكرة الصبح عشان تخش تنام بدري كدة؟ ://./5,B,M,BM,0,1,1
33468,41a5bd261be0f2c79eea0b7afe318a8,egypt,male," 👌😃
 #البلديه_وفولورز_السوبيا",B,B,BB,0,0,0
8474,af773b6418c5d4778128d5dc0fca97c6,egypt,female,"١٨ يناير ٢٠١٦ 
اليوم الفارق ف حياتى..
 #مرت_سنة ❤",B,B,BB,0,0,0
39333,7ccf4c1dd3d94423ead151de80579d27,egypt,male,لما مديرك يقولك لازم تاخد  و تعمل حاجة و انت لسه متعرفوش كويس، افهم انه نصاب قراري و هيبيعك في اول محطة,B,M,BM,0,1,1
