Tweet,S_Label,L_Label,B_Label
@ 😂😂😂😂😂😂😂😂ما انا بتكلم على قدى اهو,0,0,0
ليه مبيجيش خالص والله ://./28,0,0,0
@ مش كنتى عامله دايت ؟!!,0,2,2
@56201624 @765299 ههههههههههه هو او طريق النجاح بيبدأ من مطار القاهره عمتا يعنى 😂😂,0,0,0
قد نثرت ياربُ دعائي ، فإرحم اللهم ضعفي ورجائي  واجب دعوةً في لب قلبي ، وازل يارب همي وشقائي ://./5,0,1,1
 .. اعملي مفاجأة 😂 ://./9,0,0,0
@25 @63709751 😂😂😂😂😂خلاص ابق تعالى اقعدى معايا,0,2,2
"مبروك لمصر🎉🎊🎇
🎉🎊🙌🎇🙌👏 😍",0,0,0
يبحث عن عروسة مولد أرملة,0,0,0
فاكره يا ماما  😂😂 ://./,0,2,2
خلصانة بالحضري .. 🇪🇬🇪🇬🇪🇬✌🏻 ://./,0,0,0
"@ 
جت لي رسالة ع الميل مافهمتش منها حاجة ، لا ال ١٠ قروش رجعوا ولا لغوا الاشتراك .. الغي كارت العيلة ازاي",0,0,0
@ مع ان موضوع دق الصلبان على اليد كان قرار لأحد الخلفاء المسلمين هههههههههههههههههههه,0,0,0
لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ://./843,0,0,0
يا عّم ريحنا انت منك😒 ://./1,0,1,1
ما يقول من خاف قوماً:اللهم اكفنيهم بما شئت ://./2,0,0,0
متوسط الاجر الشهري للسعوديين 50 الف جنيه في الشهر احنا بس لو ربع السعوديه يبقى 100 فل و 14 ://./5318,0,0,0
بلاش تكون الصفر اللى ع الشمال ،، 🌼🌼💪,0,0,0
لما تبقى ثانوية عامة و بتشجع المنتخب 😂👇 ://./1,0,0,0
عمالة بتيجي في بالي وبفتكر اللي فات ..,0,2,2
اللهم صل وسلم على نبينا محمد  ://./1,0,0,0
انا زهقت من الموضوع ده و مش هتكلم فيه تاني خلاص😂😂,0,0,0
"مجتمعنا مريض بكلمتىن : #الناس قالت و #الناس هتقول .. ,  😅",0,0,0
"نرجع بقى لوجع الدماغ ما بنا يا مصريين
#الزمالك هينفخ الاهلى 
إن شاء الله",0,0,0
ياروووووووحي 😍😍😍😍 فظيعه الضحكه ://./2,0,0,0
ما من عبدٍ يذنب ذنباً فيحسن الطهور ثم يقول فيصلي ركعتين ثم يستغفر الله إلا غفر الله لهُ ://./788,0,0,0
نفسي حد يساعدني و يجيبلي شغل في الوسط الرياضي ..,0,0,0
@ @_ 😒😒 فعلا 😂😂 انا برضه مش عارفه ايه اللي جابني هنا,2,0,4
السيجاره الكليوبترا السالكه احسن من المارلبورو المستورد ❤,0,0,0
@ كل سنه و انت طيب يا ماجيكوو ❤,0,1,1
بقالي كده داخله علي اسبوع اهو ://./,2,0,4
"ميمي حبيبتي! انتي كمان وحشتيني اوي! مممممممممموووه:)))))
   é,  … ://./8",0,0,0
ليه كده يا مؤمن😒😒,0,1,1
أعوذ بكلمات الله التامات من شر ما خلق ://./,0,0,0
اللهم مقلب القلوب ثبّت قلوبنا على دينك  ://./176,0,0,0
لغاية دلوقتي الشعب الوحيد الثابت في رد فعلة هو الشعب المصري 👏🏻 من غير قر و حسد 😊 #الصدمة,0,0,0
@7 يعنى واحدة من بتوع مالك هتكون الفاظها ايه غير كده من يومكم معروفين نافصين تربية,0,0,0
لما بفتح مدونتي اشوف كنت بكتب ايه من 10 سنين لأ الواحد كانت دماغه فاضيه قوي و بعد 10 سنين هكتشف ان دلوقتي كانت دماغي فاضيه برضه,1,0,3
@2 كوكا عامل زي المحمدي في بداياته مع المنتخب بيخاف على نفسه من الإصابة,0,0,0
@690 لا انا براحتى 👋 علميا 🤔 اى كلام على فكرة دا يا كابتن 😬 اذا كان الراجل شرعا بـ 2 ست تقوللى علميا 😬 اى كلام اى كلام 😅,0,1,1
سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته ://./29,0,0,0
ربِّ أسألك خير ما في هذا اليوم وخير ما بعده ://./249,0,0,0
"وحمدين صباحي وجورج اسحاق وحافظ ابو سعدة 
وكتير غيرهم كان وجودهم وسط الناس محفز للبقاء في الميدان",0,0,0
اللهم احفظني من بين يديَّ ومن خلفي وعن يميني وعن شمالي ومن فوقي وأعوذ بعظمتك أن أغتال من تحتي ://./2,0,0,0
البيني وبينك مش صدف الماضي وصلني لعندك.. هايدا قدري انه حبك ❤,0,0,0
اللهم إني أعوذ بك من عذاب القبر ومن عذاب جهنم ومن فتنة المحيا والممات ومن شر فتنة المسيح الدجال ://./55,0,1,1
أعوذ بكلمات الله التَّامَّة من غضبه وعقابه وشر عباده ومن همزات الشياطين وأنْ يحضرون ://./843,0,0,0
في الأمتحان😂😂😂 ://./943,0,0,0
ربِّ أسألك خير ما في هذا اليوم وخير ما بعده ://./5,0,0,0
"@_ @7890 صبحي كابر 🤔

قوليله من طرف الوحش ..... هايجبيها ويجي بنفسه وغلاوتك 😂😂😂😂😂",1,2,6
@ ما حلفت هي ١٠٠ مره بقي 😂😂,0,0,0
@ انتم فين؟,0,0,0
سبحان الله والحمد لله والله أكبر لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ://./80,0,1,1
اللهم إررقني قلبا خاشعا ولسانا ذاكرا ://./,0,0,0
"كنت اعاني من كثرة المشاكل لكن بعد ما قالولي ""معلش"" لقد تحسنت حالتي وانتهت مشاكلي يا إلهي لا اصدق😂😂🐸'-",0,0,0
"﷽
﴿والذين إذا أنفقوا لم يسرفوا ولم يقتروا وكان بين ذلك قواما﴾
⬅️ ://./1950",0,0,0
متحاولش تغير حاجة مش صح في شخص مش صح,0,0,0
"#كلمتين_وبس_
الفروقات المجتمعية كبيرة جدا.. 10%  هايصيين  وال 90% لايصيين",0,0,0
مفروض نأجر حد يسهر معانا ف الاوقات اللي زي دي .,0,0,0
@  الذهبية #نوال_الزغبي قريباً في برنامج #كل_يوم_جمعة 😍😍💞💞😍 ://./,0,0,0
خرجت من راسمه صعبه دخلت في الاصعب ونص😂✋️,0,0,0
فعلا الذل والوجع ://./83463,0,0,0
(فكان عاقبتهما أنهما في النار خالدين فيها وذلك جزاء الظالمين) [الحشر:17] ://./4,0,0,0
@550 الشوبنج وسنينه 😫😏,0,0,0
قال رسول الله : ألا أخبركم بأكبر الكبائر قالوا بلى يا رسول الله قال الإشراك بالله وعقوق الوالدين - صحيح البخاري ﷺ #ﷺ,1,0,3
"الذكرى السنوية الحادية عشر لانتخاب المجلس التشريعي، شعارهم الاول والآخير : "" هم فيها خالدون "" ! ://./683",0,0,0
#حلب تباد يا أمةً فُرض عليها الجهاد 💔✋,0,2,2
وتعيشي يا مصر,0,0,0
التأكد من صحة الحديث ://./54,0,0,0
""" قَالَ قَدْ أُوتِيتَ سُؤلَكَ يا مُوسى ""❤🍃",0,1,1
أم تتزوج ابنها في زمبابوي: ://./1  @_,0,0,0
اللهم أنت عضدي وأنت نصيري بك أجول وبك أصول  ://./1,0,1,1
"اسباب امتناع الاناث عن الحصى
----------------------------------------------
1- عدم بلوغ الانثى
2- وجود مشاكل... ://./46",0,0,0
أعوذ بكلمات الله التامات من شر ما خلق . (ثلاثا إذا أمسى)  #أذكار_الصباح_والمساء #,0,0,0
اللهم اقسم لنا من خشيتك ما يحول بيننا و بين معاصيك و من طاعتك ما تبلغنا به جنتك  ://./75,0,0,0
الذكر بعد الفراغ من الوضوء:سبحانك اللهم وبحمدك أشهد أن لا إله إلا أنت أستغفرك وأتوب إليك ://./1813,0,1,1
انا بدات احس ان عدنان ابراهيم واخد اغلبية افكارو من مصطفي محمود,0,0,0
الحمد لله لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ://./4,0,0,0
@_12 او قلبي يقف عادي مش هتفرق,0,0,0
ساعدوها يا جماعة بليز. ://./164,0,0,0
خلوا بالكم السوبر ماركت بيغالط فى الحساب كنت فى خير زمان اللى فى البطل احمد عبد العزيز وجبت 2 سكر مع الحاجات كتبوهم 22 ك سكر وحاسبونى عليهم,0,0,0
@2_  المطبخ بينادي يا ازراء,0,1,1
إسرائيل منعت الاذان ف القدس يا 1.62 مليار مُهزق .. ://./098,0,0,0
"لا إله إلا أنت سبحانك إني كنت من الظالمين 
♻️ ://./9",0,1,1
الحمد لله حتى يبلغ الحمد منتهاه 🙌,0,0,0
وايه كمان 😳 ://./,0,0,0
اللهم أكتب لي بها عندك أجراً وضع عني بها وزراً واجعلها لي عندك ذخراً وتقبلها مني كما تقبلتها من عبدك داود ://./06,0,1,1
"كل ما بنستوعب أكتر بنتغير أسرع !
#3",0,0,0
"#هنحارب_الفساد_مع_السيسى
نسينا قول الله سبحانه وتعالى
وعمالين نهرى ونقول فساد فساد
الفساد جوانا
بس نحاربه ومنبقاش ز… ://./0",0,0,0
بعدها هتعجزى ☺ ://./86,0,0,0
@ @ غالبا دي من المحل مش من المنتج نفسه و غالبا برضع في المنتجات الفريش الصلاحيه القليله,0,0,0
هتنجح يبني متخافش ://./,0,1,1
(قال هي عصاي أتوكأ عليها وأهش بها على غنمي ولي فيها مآرب أخرى) [طه:18] ://./29,1,1,5
@ طول عمري بحلم ياغلي  😍😍💕🌹❤,0,0,0
"كل لما اكون رايح الشغل بالمترو و اسمع السواقين بينادو على اللي رايح البساتين بتيجي ف دماغي قلشة "" بساتين بنضحك من البلوة """,0,0,0
@_ حبيبي تسلم 😂,0,1,1
ايوة و بيبقى موقف محرج جدًا 😂😂 ://./82,0,0,0
"ومسيره ييجي يوم زي ده 😆😇😇
عادي جدا ..لازم يكون في امل 👊💔 ://./4",0,0,0
سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته ://./7169,0,0,0
الحمدلله عدد خلقه ورضا نفسه ://./4,0,0,0
(ويطعمون الطعام على حبه مسكينا ويتيما وأسيرا) [الانسان:8] ://./29,0,0,0
في ناس حاربت عشان عرضك روت من دمها ارضك....و ادت يا وطن فرضك بدون لحظه ما تتردد..,0,0,0
"ربي امطر علي قلوبا بالحب والخشوع لك 💜💪
ربي اجعلني عبدا صالحا 🙌😍
اجعلني من أصحاب اليمين ولا تخزل قلبي ببعده عنك😑✋ ://./0",1,0,3
بسسسسسسست بس ايوه أنت يا بلحة الصهاينة كانوا طايرين فوق سيناء امبارح,0,1,1
مش عارف انا امتى بالظبط فقدت الشغف و الحماس بتاع الكورة فى اخر 6 سنين ..إلى هو كسبنا أهو الناس حتنبسط..خسرنا يبقى كما كنت ولا أى اهتمام,1,0,3
"امشى فى الفجر #حافى . الرزاز يرعش #كتافى 
#جننى_طول_البعاد
&;3 منير",0,1,1
دعاء السجود:سبحانك اللهم ربنا وبحمدك اللهم اغفر لي ://./2,0,0,0
ما من عبدٍ يذنب ذنباً فيحسن الطهور ثم يقول فيصلي ركعتين ثم يستغفر الله إلا غفر الله لهُ ://./843,0,0,0
أستغفر الله والحمدلله ولا إله إلا الله والله أكبر ://./55,0,0,0
سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته ://./75,0,0,0
اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبلاً ://./5,0,0,0
"بتهمة اهدار المال العام 😀😀😀
عالم واطية بنت كلب و الله",0,0,0
الذكر عند الخروج من المنزل:بسم الله توكَّلْتُ على الله ://./9,0,0,0
@730 الحمد لله على كل حال,0,0,0
ربي أعوذ بك من الكسل وسوء الكبر ربي أعوذ بك من عذابٍ في النار وعذاب في القبر ://./843,0,1,1
مش كان زمان مامتك عزمانى على الفطار وفطرنا سوا يلا تتعوض فى رمضان ٢٠٢٢  ان كان لينا نصيب وعمر ان شاء الله 󾌴󾌴󾌴󾌩󾌩,0,0,0
اصطناع الحنيه صعب اووي وانت حنيتك طبيعيه وحلوه زيك ♥️,0,2,2
مثلا يعني كدا 😂😂😂😂😂😂 ://./,0,0,0
